,Date,Open,High,Low,Close,Adj Close,Volume
327,"Jul 6, 2023",88.67,88.83,87.78,88.74,88.05,"12,084,600"
328,"Jul 5, 2023",90.11,90.39,89.25,89.79,89.09,"11,028,800"
329,"Jul 3, 2023",89.12,90.95,88.91,90.50,89.79,"7,979,500"
330,"Jun 30, 2023",89.18,89.60,88.61,89.28,88.58,"12,826,200"
331,"Jun 29, 2023",87.80,89.12,87.34,88.95,88.25,"13,402,600"
332,"Jun 28, 2023",89.39,89.40,88.53,88.83,88.13,"12,118,300"
333,"Jun 27, 2023",88.90,89.66,88.49,89.06,88.36,"10,032,700"
334,"Jun 26, 2023",88.04,89.49,87.77,88.70,88.01,"13,132,700"
335,"Jun 23, 2023",88.02,88.40,87.61,88.10,87.41,"13,538,000"
336,"Jun 22, 2023",88.44,89.19,88.12,88.49,87.80,"10,915,300"
337,"Jun 21, 2023",89.55,89.67,88.11,88.64,87.95,"17,873,000"
338,"Jun 20, 2023",90.29,90.78,89.74,89.75,89.05,"14,939,200"
339,"Jun 16, 2023",92.88,92.97,90.86,91.32,90.61,"22,665,000"
340,"Jun 15, 2023",92.06,93.52,91.61,92.94,92.21,"13,354,600"
341,"Jun 14, 2023",94.26,94.52,91.92,92.45,91.73,"15,877,400"
342,"Jun 13, 2023",94.12,94.44,93.44,93.85,93.12,"12,964,400"
343,"Jun 12, 2023",92.25,93.23,91.77,93.14,92.41,"12,341,600"
344,"Jun 9, 2023",92.78,92.92,91.55,91.93,91.21,"9,625,400"
345,"Jun 8, 2023",92.52,92.68,91.30,92.53,91.81,"9,030,200"
346,"Jun 7, 2023",92.78,93.08,91.86,92.52,91.80,"11,082,400"
347,"Jun 6, 2023",91.10,92.51,91.02,92.16,91.44,"12,109,100"
348,"Jun 5, 2023",91.20,91.76,89.44,91.00,90.29,"18,506,700"
349,"Jun 2, 2023",89.63,91.34,89.60,90.77,90.06,"14,330,500"
350,"Jun 1, 2023",88.40,89.06,87.11,88.59,87.90,"11,993,200"
351,"May 31, 2023",87.58,88.17,87.15,87.96,87.27,"11,440,600"
352,"May 30, 2023",88.97,88.97,87.01,87.82,87.13,"14,800,700"
353,"May 26, 2023",88.49,89.24,88.10,88.29,87.60,"12,892,700"
354,"May 25, 2023",89.56,89.56,87.79,88.14,87.45,"13,605,800"
355,"May 24, 2023",89.44,89.49,88.41,89.07,88.37,"15,350,800"
356,"May 23, 2023",91.10,92.03,89.81,89.82,89.12,"14,778,700"
357,"May 22, 2023",91.33,91.94,89.89,91.82,91.10,"14,150,600"
358,"May 19, 2023",93.00,93.00,91.32,91.35,90.64,"16,411,500"
359,"May 18, 2023",92.85,94.24,92.46,93.76,93.03,"15,014,800"
360,"May 17, 2023",91.02,93.05,90.85,92.77,92.04,"12,461,600"
361,"May 16, 2023",92.04,92.42,90.78,90.98,90.27,"17,013,300"
362,"May 15, 2023",91.54,92.87,90.70,92.86,92.13,"16,792,000"
363,"May 12, 2023",92.34,92.88,91.24,91.99,91.27,"21,817,200"
364,"May 11, 2023",94.80,95.11,91.88,92.31,91.59,"57,127,200"
365,"May 10, 2023",103.00,103.25,100.04,101.14,100.35,"19,525,200"
366,"May 9, 2023",102.91,102.98,102.09,102.18,101.38,"6,829,900"
367,"May 8, 2023",101.70,103.91,101.69,102.97,102.16,"10,810,100"
368,"May 5, 2023",98.59,100.85,98.11,100.52,99.73,"9,289,100"
369,"May 4, 2023",99.54,99.54,96.61,97.45,96.69,"13,260,700"
370,"May 3, 2023",101.06,102.58,100.64,100.86,100.07,"7,772,100"
371,"May 2, 2023",101.33,101.70,99.62,100.60,99.81,"6,955,900"
372,"May 1, 2023",102.41,102.61,101.61,102.21,101.41,"6,909,500"
373,"Apr 28, 2023",99.37,102.56,99.08,102.50,101.70,"11,319,700"
374,"Apr 27, 2023",97.13,100.07,96.71,99.93,99.15,"8,166,500"
375,"Apr 26, 2023",97.84,98.48,96.46,96.61,95.85,"8,634,500"
376,"Apr 25, 2023",99.38,99.71,98.01,98.01,97.24,"6,511,400"
377,"Apr 24, 2023",100.15,100.74,98.67,99.68,98.90,"8,540,600"
378,"Apr 21, 2023",98.16,99.72,97.72,99.57,98.79,"9,468,000"
379,"Apr 20, 2023",97.75,98.58,97.39,98.07,97.30,"7,762,700"
380,"Apr 19, 2023",99.78,99.83,98.36,98.75,97.98,"11,523,300"
381,"Apr 18, 2023",100.61,101.15,99.60,100.93,100.14,"8,180,100"
382,"Apr 17, 2023",99.57,100.57,99.15,100.30,99.52,"6,705,300"
383,"Apr 14, 2023",100.50,100.86,98.93,99.90,99.12,"7,337,300"
384,"Apr 13, 2023",98.51,101.07,98.51,100.84,100.05,"8,745,000"
385,"Apr 12, 2023",101.25,102.22,97.70,97.94,97.17,"9,289,200"
386,"Apr 11, 2023",101.16,101.91,100.29,100.42,99.63,"7,504,600"
387,"Apr 10, 2023",99.30,100.81,98.90,100.81,100.02,"8,016,600"
388,"Apr 6, 2023",99.44,100.32,98.55,99.97,99.19,"7,042,500"
389,"Apr 5, 2023",99.70,100.18,98.63,99.91,99.13,"7,747,200"
390,"Apr 4, 2023",100.30,100.42,98.76,99.57,98.79,"6,794,200"
391,"Apr 3, 2023",100.21,100.43,99.27,99.76,98.98,"7,313,200"
392,"Mar 31, 2023",98.89,100.20,98.50,100.13,99.35,"8,920,000"
393,"Mar 30, 2023",98.73,98.92,97.67,98.10,97.33,"7,669,500"
394,"Mar 29, 2023",96.08,96.91,95.35,96.87,96.11,"5,889,100"
395,"Mar 28, 2023",95.51,96.00,94.59,94.82,94.08,"5,426,100"
396,"Mar 27, 2023",94.78,96.02,94.38,95.62,94.87,"7,487,900"
397,"Mar 24, 2023",94.81,95.00,93.02,94.08,93.34,"9,534,600"
398,"Mar 23, 2023",95.28,97.02,94.76,95.83,95.08,"9,527,000"
399,"Mar 22, 2023",97.45,97.93,94.82,94.90,94.16,"8,811,100"
400,"Mar 21, 2023",95.17,96.85,95.17,96.54,95.78,"7,285,800"
401,"Mar 20, 2023",93.43,94.92,93.00,94.22,93.48,"6,657,200"
402,"Mar 17, 2023",94.05,94.27,92.91,93.20,92.47,"12,943,200"
403,"Mar 16, 2023",92.67,94.56,91.89,94.29,93.55,"9,931,700"
404,"Mar 15, 2023",91.63,93.36,91.41,93.10,92.37,"9,543,800"
405,"Mar 14, 2023",94.00,94.30,92.34,93.36,92.63,"10,323,600"
406,"Mar 13, 2023",91.89,94.02,90.46,92.60,91.88,"11,915,300"
407,"Mar 10, 2023",95.60,95.90,92.83,93.57,92.84,"13,978,800"
408,"Mar 9, 2023",99.45,100.05,95.92,96.14,95.39,"8,275,600"
409,"Mar 8, 2023",99.00,99.62,98.30,99.30,98.52,"5,668,700"
410,"Mar 7, 2023",100.40,100.94,98.89,99.06,98.28,"6,951,300"
411,"Mar 6, 2023",101.61,102.70,100.49,100.66,99.87,"6,773,300"
412,"Mar 3, 2023",99.67,101.18,98.88,101.14,100.35,"7,434,300"
413,"Mar 2, 2023",97.74,99.29,97.42,98.92,98.15,"7,776,600"
414,"Mar 1, 2023",99.19,99.63,98.10,98.54,97.77,"7,898,300"
415,"Feb 28, 2023",100.45,100.75,99.57,99.61,98.83,"8,233,700"
416,"Feb 27, 2023",100.73,101.47,100.06,100.45,99.66,"6,641,200"
417,"Feb 24, 2023",99.53,100.43,98.96,100.30,99.52,"8,523,000"
418,"Feb 23, 2023",101.45,102.05,99.61,101.73,100.93,"10,974,800"
419,"Feb 22, 2023",101.33,102.56,101.09,101.68,100.88,"9,885,100"
420,"Feb 21, 2023",103.55,103.73,101.83,102.09,101.29,"10,648,200"
421,"Feb 17, 2023",105.03,105.80,103.88,105.22,104.40,"9,492,200"
422,"Feb 16, 2023",107.55,108.02,105.70,105.83,105.00,"9,479,900"
423,"Feb 15, 2023",107.09,109.27,106.70,109.24,108.39,"8,156,000"
424,"Feb 14, 2023",106.82,108.44,105.82,107.66,106.82,"10,768,100"
425,"Feb 13, 2023",108.10,108.29,106.55,107.66,106.82,"12,341,500"
426,"Feb 10, 2023",108.96,109.74,107.21,108.06,107.21,"15,566,000"
427,"Feb 9, 2023",118.04,118.18,109.81,110.36,109.50,"46,137,200"
428,"Feb 8, 2023",112.20,113.33,110.29,111.78,110.91,"27,719,900"
429,"Feb 7, 2023",109.30,112.12,108.86,111.63,110.76,"10,844,000"
430,"Feb 6, 2023",110.17,110.43,108.53,109.87,109.01,"11,956,500"
431,"Feb 3, 2023",111.47,113.14,110.37,110.71,109.84,"12,472,500"
432,"Feb 2, 2023",110.67,113.53,109.69,113.21,112.32,"13,093,200"
433,"Feb 1, 2023",108.50,109.94,106.90,109.39,108.53,"9,975,500"
434,"Jan 31, 2023",107.58,108.72,107.45,108.49,107.64,"8,251,700"
435,"Jan 30, 2023",108.26,108.97,107.48,107.59,106.75,"8,548,500"
436,"Jan 27, 2023",109.26,110.58,109.16,109.54,108.68,"10,249,700"
437,"Jan 26, 2023",108.17,109.76,107.57,109.70,108.84,"9,204,400"
438,"Jan 25, 2023",104.96,108.16,104.18,108.12,107.27,"10,008,000"
439,"Jan 24, 2023",104.70,108.44,102.00,106.00,105.17,"8,606,700"
440,"Jan 23, 2023",103.29,105.95,102.92,105.69,104.86,"11,479,100"
441,"Jan 20, 2023",100.34,103.59,99.30,103.48,102.67,"14,549,900"
442,"Jan 19, 2023",98.12,99.45,97.12,99.08,98.30,"10,973,600"
443,"Jan 18, 2023",100.28,101.13,98.72,99.04,98.26,"11,384,500"
444,"Jan 17, 2023",100.32,100.99,99.00,99.91,99.13,"14,914,200"
445,"Jan 13, 2023",99.38,99.60,98.01,99.40,98.62,"12,230,200"
446,"Jan 12, 2023",98.50,100.63,97.57,99.81,99.03,"19,764,300"
447,"Jan 11, 2023",95.92,96.55,95.05,96.33,95.58,"8,757,300"
448,"Jan 10, 2023",94.28,95.64,93.82,95.56,94.81,"6,914,600"
449,"Jan 9, 2023",94.43,95.70,93.45,94.77,94.03,"11,675,800"
450,"Jan 6, 2023",92.66,94.69,91.32,93.92,93.18,"9,828,100"
451,"Jan 5, 2023",91.66,92.48,90.51,91.92,91.20,"11,622,600"
452,"Jan 4, 2023",90.00,92.75,89.36,91.98,91.26,"14,957,200"
453,"Jan 3, 2023",88.98,89.97,87.83,88.97,88.27,"14,997,100"
454,"Dec 30, 2022",85.73,87.12,85.23,86.88,86.20,"23,231,000"
455,"Dec 29, 2022",85.25,88.24,84.97,87.18,86.50,"13,045,100"
456,"Dec 28, 2022",86.08,86.69,84.07,84.17,83.51,"12,399,500"
457,"Dec 27, 2022",87.42,87.94,85.96,86.37,85.69,"11,561,400"
458,"Dec 23, 2022",86.06,88.07,85.77,88.01,87.32,"11,171,600"
459,"Dec 22, 2022",86.03,86.73,84.69,86.67,85.99,"15,487,400"
460,"Dec 21, 2022",87.19,88.10,86.48,86.92,86.24,"11,004,800"
461,"Dec 20, 2022",86.08,87.84,85.76,87.02,86.34,"14,918,400"
462,"Dec 19, 2022",89.44,89.46,85.41,85.78,85.11,"19,225,300"
463,"Dec 16, 2022",90.19,91.08,88.81,90.08,89.38,"26,383,900"
464,"Dec 15, 2022",92.47,93.12,90.12,90.49,89.78,"15,957,700"
465,"Dec 14, 2022",94.54,95.47,92.62,94.15,93.41,"11,505,400"
466,"Dec 13, 2022",96.49,97.39,93.57,94.70,93.96,"22,882,100"
467,"Dec 12, 2022",93.73,94.66,92.61,94.66,93.92,"14,140,700"
468,"Dec 9, 2022",92.37,94.91,91.90,93.38,92.65,"10,111,900"
469,"Dec 8, 2022",92.50,93.43,91.67,92.55,91.83,"9,351,200"
470,"Dec 7, 2022",92.66,92.79,91.26,92.15,91.43,"10,353,400"
471,"Dec 6, 2022",95.73,96.00,91.98,92.29,91.57,"11,492,400"
472,"Dec 5, 2022",98.24,99.16,95.67,95.93,95.18,"10,764,500"
473,"Dec 2, 2022",97.46,99.69,97.01,99.43,98.65,"12,608,100"
474,"Dec 1, 2022",97.87,98.84,96.58,98.59,97.82,"13,855,700"
475,"Nov 30, 2022",94.95,97.94,93.87,97.87,97.10,"15,368,100"
476,"Nov 29, 2022",96.00,96.43,93.92,94.69,93.95,"13,205,300"
477,"Nov 28, 2022",98.21,99.13,95.43,95.69,94.94,"13,660,000"
478,"Nov 25, 2022",98.81,99.81,98.08,98.87,98.10,"6,664,300"
479,"Nov 23, 2022",96.00,99.34,95.78,98.88,98.11,"15,503,200"
480,"Nov 22, 2022",97.00,97.67,94.68,96.21,95.46,"25,753,700"
481,"Nov 21, 2022",100.12,100.89,96.32,97.58,96.82,"70,273,500"
482,"Nov 18, 2022",92.86,93.16,90.91,91.80,91.08,"10,011,700"
483,"Nov 17, 2022",92.12,92.27,90.85,91.45,90.73,"12,306,400"
484,"Nov 16, 2022",95.22,95.22,93.72,93.95,93.21,"11,137,700"
485,"Nov 15, 2022",96.00,97.18,93.70,95.51,94.76,"15,801,900"
486,"Nov 14, 2022",95.85,96.62,94.21,94.28,93.54,"20,598,000"
487,"Nov 11, 2022",91.58,95.58,91.10,95.01,94.27,"22,373,300"
488,"Nov 10, 2022",89.75,90.50,87.61,90.46,89.75,"36,968,100"
489,"Nov 9, 2022",90.55,91.10,86.28,86.75,86.07,"62,029,800"
490,"Nov 8, 2022",100.74,101.97,98.05,99.90,99.12,"27,130,300"
491,"Nov 7, 2022",100.88,101.56,98.99,100.43,99.64,"11,355,200"
492,"Nov 4, 2022",101.15,101.16,98.11,99.58,98.80,"11,035,800"
493,"Nov 3, 2022",100.20,100.70,98.56,99.25,98.47,"8,978,400"
494,"Nov 2, 2022",105.45,106.08,101.79,101.82,101.02,"9,583,200"
495,"Nov 1, 2022",107.70,108.84,105.64,106.00,105.17,"7,955,800"
496,"Oct 31, 2022",105.66,106.90,104.82,106.54,105.71,"8,814,800"
497,"Oct 28, 2022",104.08,106.09,103.53,105.95,105.12,"7,250,900"
498,"Oct 27, 2022",105.81,106.87,104.31,104.44,103.62,"8,673,500"
499,"Oct 26, 2022",103.53,107.43,103.53,104.63,103.81,"9,203,700"
500,"Oct 25, 2022",102.16,104.73,102.03,104.36,103.54,"7,687,500"
501,"Oct 24, 2022",102.12,103.19,100.12,101.72,100.92,"8,221,500"
502,"Oct 21, 2022",98.35,102.30,97.89,102.04,101.24,"10,193,400"
503,"Oct 20, 2022",98.23,100.75,98.11,98.59,97.82,"8,212,400"
504,"Oct 19, 2022",100.44,101.87,98.50,98.99,98.22,"11,731,000"
505,"Oct 18, 2022",99.87,100.37,97.64,98.48,97.71,"8,533,500"
506,"Oct 17, 2022",96.38,97.97,96.26,97.33,96.57,"7,083,800"
507,"Oct 14, 2022",97.47,98.09,94.33,94.45,93.71,"8,202,100"
508,"Oct 13, 2022",91.57,96.97,90.71,96.64,95.88,"11,025,400"
509,"Oct 12, 2022",93.16,94.07,92.20,93.41,92.68,"6,156,200"
510,"Oct 11, 2022",94.81,95.06,92.65,93.10,92.37,"8,900,900"
511,"Oct 10, 2022",97.59,97.74,94.42,95.16,94.42,"9,532,300"
512,"Oct 7, 2022",98.51,98.80,96.45,97.16,96.40,"7,051,000"
513,"Oct 6, 2022",100.43,101.46,99.87,100.04,99.26,"6,728,200"
514,"Oct 5, 2022",100.04,101.22,98.70,100.80,100.01,"7,562,800"
515,"Oct 4, 2022",98.68,101.52,98.23,101.44,100.65,"10,229,000"
516,"Oct 3, 2022",95.73,97.78,94.50,97.13,96.37,"9,468,400"
517,"Sep 30, 2022",96.50,97.48,94.28,94.33,93.59,"12,094,900"
518,"Sep 29, 2022",98.53,98.60,96.23,97.45,96.69,"9,435,100"
519,"Sep 28, 2022",95.79,99.87,95.45,99.40,98.62,"12,895,500"
520,"Sep 27, 2022",99.53,99.64,95.43,95.85,95.10,"13,360,200"
521,"Sep 26, 2022",98.95,100.66,98.06,98.12,97.35,"9,760,500"
522,"Sep 23, 2022",100.62,101.18,98.02,99.50,98.72,"11,976,900"
523,"Sep 22, 2022",104.21,104.66,102.02,102.16,101.36,"10,953,400"
524,"Sep 21, 2022",107.39,108.04,104.49,104.49,103.67,"9,776,400"
525,"Sep 20, 2022",108.28,108.41,106.86,107.57,106.73,"6,957,400"
526,"Sep 19, 2022",107.53,109.22,107.04,109.17,108.32,"7,979,500"
527,"Sep 16, 2022",109.21,109.58,106.96,108.25,107.40,"15,978,800"
528,"Sep 15, 2022",112.39,114.41,110.71,110.77,109.90,"9,739,800"
529,"Sep 14, 2022",111.85,112.74,109.88,112.50,111.62,"8,610,400"
530,"Sep 13, 2022",113.05,113.82,111.17,111.76,110.89,"10,504,600"
531,"Sep 12, 2022",116.14,117.49,115.27,116.39,115.48,"7,923,400"
532,"Sep 9, 2022",113.27,115.53,113.19,115.18,114.28,"9,563,100"
533,"Sep 8, 2022",111.07,112.99,110.36,112.33,111.45,"8,443,300"
534,"Sep 7, 2022",109.87,112.96,109.87,112.69,111.81,"8,193,900"
535,"Sep 6, 2022",111.77,111.78,108.52,110.09,109.23,"9,537,300"
536,"Sep 2, 2022",113.05,113.89,110.84,111.20,110.33,"8,465,100"
537,"Sep 1, 2022",111.79,112.59,110.03,112.53,111.65,"7,718,700"
538,"Aug 31, 2022",112.87,113.75,111.85,112.08,111.20,"7,353,000"
539,"Aug 30, 2022",114.28,114.75,111.45,112.43,111.55,"8,060,000"
540,"Aug 29, 2022",112.54,114.47,112.41,113.53,112.64,"6,882,700"
541,"Aug 26, 2022",117.47,118.37,113.89,114.07,113.18,"7,807,400"
542,"Aug 25, 2022",117.02,117.77,116.11,117.46,116.54,"6,920,900"
543,"Aug 24, 2022",114.67,117.16,114.10,116.41,115.50,"7,840,500"
544,"Aug 23, 2022",115.98,116.37,114.62,114.86,113.96,"7,180,700"
545,"Aug 22, 2022",117.70,118.21,115.69,115.94,115.03,"11,575,800"
546,"Aug 19, 2022",121.25,121.39,119.48,120.14,119.20,"8,702,500"
547,"Aug 18, 2022",123.01,123.13,121.71,122.67,121.71,"7,343,900"
548,"Aug 17, 2022",123.45,124.48,122.57,122.81,121.85,"9,140,900"
549,"Aug 16, 2022",124.73,126.48,123.45,124.96,123.98,"14,607,300"
550,"Aug 15, 2022",121.00,125.96,120.99,124.26,123.29,"24,628,300"
551,"Aug 12, 2022",119.00,121.61,118.92,121.57,120.62,"21,964,800"
552,"Aug 11, 2022",122.21,123.27,117.33,117.69,116.77,"50,375,000"
553,"Aug 10, 2022",112.48,112.67,109.91,112.43,111.55,"26,398,700"
554,"Aug 9, 2022",109.22,109.22,107.03,108.13,107.28,"8,776,500"
555,"Aug 8, 2022",108.21,111.23,107.90,109.11,108.26,"13,025,900"
556,"Aug 5, 2022",106.81,107.70,105.37,106.63,105.80,"10,100,000"
557,"Aug 4, 2022",108.92,109.45,107.66,108.12,107.27,"7,322,400"
558,"Aug 3, 2022",105.73,109.70,105.73,109.02,108.17,"11,243,000"
559,"Aug 2, 2022",105.74,106.36,104.62,104.71,103.89,"9,093,000"
560,"Aug 1, 2022",104.87,106.65,103.86,106.22,105.39,"7,769,700"
561,"Jul 29, 2022",105.14,106.34,103.37,106.10,105.27,"10,320,000"
562,"Jul 28, 2022",103.25,104.97,102.71,104.90,104.08,"7,970,300"
563,"Jul 27, 2022",100.97,103.65,100.81,103.50,102.69,"9,684,800"
564,"Jul 26, 2022",102.14,102.36,99.56,99.78,99.00,"6,346,600"
565,"Jul 25, 2022",102.78,103.39,101.81,102.69,101.89,"6,726,700"
566,"Jul 22, 2022",103.28,104.57,102.11,102.72,101.92,"7,803,500"
567,"Jul 21, 2022",102.71,104.25,101.61,104.18,103.36,"8,611,300"
568,"Jul 20, 2022",100.25,104.26,99.95,103.35,102.54,"15,112,700"
569,"Jul 19, 2022",96.68,99.85,96.68,99.61,98.83,"13,683,400"
570,"Jul 18, 2022",96.36,97.27,95.31,95.70,94.95,"10,430,400"
571,"Jul 15, 2022",92.91,95.32,92.70,95.20,94.45,"14,946,700"
572,"Jul 14, 2022",91.48,92.04,90.23,91.84,91.12,"11,146,400"
573,"Jul 13, 2022",92.12,93.25,91.01,92.94,92.21,"12,006,400"
574,"Jul 12, 2022",93.58,95.25,93.31,93.60,92.87,"8,665,300"
575,"Jul 11, 2022",95.00,95.34,93.43,93.64,92.91,"7,643,700"
576,"Jul 8, 2022",96.57,97.12,95.35,95.86,95.11,"7,717,300"
577,"Jul 7, 2022",96.90,97.53,95.93,97.43,96.67,"7,813,100"
578,"Jul 6, 2022",97.53,98.19,95.40,96.08,95.33,"8,640,200"
579,"Jul 5, 2022",94.26,97.23,92.31,97.18,96.42,"10,660,600"
580,"Jul 1, 2022",94.24,96.31,93.98,96.14,95.39,"10,543,400"
581,"Jun 30, 2022",94.42,95.44,92.54,94.40,93.66,"10,983,500"
582,"Jun 29, 2022",95.95,96.20,94.53,95.65,94.90,"8,653,200"
583,"Jun 28, 2022",99.74,100.40,95.78,95.92,95.17,"16,812,400"
584,"Jun 27, 2022",98.22,98.23,95.80,96.61,95.85,"10,793,700"
585,"Jun 24, 2022",95.45,98.57,95.40,97.78,97.01,"11,681,200"
586,"Jun 23, 2022",93.96,94.65,92.07,94.30,93.56,"11,348,800"
587,"Jun 22, 2022",92.17,94.61,92.01,93.50,92.77,"11,403,500"
588,"Jun 21, 2022",94.90,95.45,93.27,93.29,92.56,"16,649,800"
589,"Jun 17, 2022",94.01,95.97,93.47,94.34,93.60,"15,403,800"
590,"Jun 16, 2022",94.01,95.38,93.41,94.28,93.54,"15,298,500"
591,"Jun 15, 2022",94.61,97.30,94.09,95.88,95.13,"11,751,600"
592,"Jun 14, 2022",96.27,96.27,93.10,94.22,93.48,"12,443,700"
593,"Jun 13, 2022",97.61,97.61,94.83,95.71,94.96,"15,239,700"
594,"Jun 10, 2022",101.43,102.12,99.38,99.40,98.62,"15,369,700"
595,"Jun 9, 2022",106.53,107.06,103.25,103.30,102.49,"8,261,200"
596,"Jun 8, 2022",107.43,109.36,106.96,107.34,106.50,"7,019,500"
597,"Jun 7, 2022",106.79,107.92,106.00,107.79,106.95,"7,279,100"
598,"Jun 6, 2022",109.75,110.19,107.65,107.83,106.99,"7,575,900"
599,"Jun 3, 2022",109.17,109.85,107.92,108.67,107.82,"6,767,600"
600,"Jun 2, 2022",109.43,110.95,107.91,110.87,110.00,"8,829,900"
601,"Jun 1, 2022",112.01,112.85,108.27,109.19,108.34,"11,829,700"
602,"May 31, 2022",110.00,111.24,107.91,110.44,109.58,"20,274,600"
603,"May 27, 2022",106.89,109.37,106.53,109.32,108.46,"13,671,300"
604,"May 26, 2022",104.22,106.13,103.96,105.61,104.78,"11,297,800"
605,"May 25, 2022",101.43,103.81,101.16,103.26,102.45,"11,026,600"
606,"May 24, 2022",103.71,103.84,100.13,101.59,100.79,"13,970,200"
607,"May 23, 2022",103.76,106.03,101.56,105.83,105.00,"14,402,400"
608,"May 20, 2022",104.49,104.80,100.05,102.42,101.62,"15,650,400"
609,"May 19, 2022",103.43,105.30,102.96,103.14,102.33,"11,285,000"
610,"May 18, 2022",107.38,107.66,103.88,104.30,103.48,"11,794,000"
611,"May 17, 2022",107.73,108.79,106.30,108.64,107.79,"11,847,600"
612,"May 16, 2022",107.46,107.62,104.85,105.18,104.36,"11,993,600"
613,"May 13, 2022",105.36,107.69,105.31,107.33,106.49,"16,782,600"
614,"May 12, 2022",102.90,105.00,99.47,104.31,103.49,"36,298,800"
615,"May 11, 2022",107.90,110.07,104.79,105.21,104.39,"26,933,300"
616,"May 10, 2022",109.84,110.70,106.14,107.68,106.84,"15,657,700"
617,"May 9, 2022",108.11,110.74,106.48,106.98,106.14,"17,941,600"
618,"May 6, 2022",111.77,112.09,108.30,110.29,109.43,"12,525,200"
619,"May 5, 2022",114.74,115.27,111.48,112.61,111.73,"12,720,200"
620,"May 4, 2022",113.37,116.44,111.83,116.19,115.28,"11,488,300"
621,"May 3, 2022",114.05,114.83,112.69,113.55,112.66,"11,149,500"
622,"May 2, 2022",111.71,113.66,111.01,113.50,112.61,"14,300,700"
623,"Apr 29, 2022",115.20,115.99,111.36,111.63,110.76,"16,907,000"
624,"Apr 28, 2022",115.22,116.00,112.69,115.29,114.39,"23,192,100"
625,"Apr 27, 2022",115.43,116.90,113.39,115.21,114.31,"15,553,000"
626,"Apr 26, 2022",119.15,119.15,115.64,115.77,114.86,"16,116,000"
627,"Apr 25, 2022",117.66,120.33,116.75,119.95,119.01,"16,491,000"
628,"Apr 22, 2022",120.01,121.89,118.15,118.27,117.34,"19,472,800"
629,"Apr 21, 2022",125.54,126.45,121.28,121.66,120.71,"18,688,600"
630,"Apr 20, 2022",126.05,127.35,124.11,124.57,123.60,"36,465,700"
631,"Apr 19, 2022",128.09,133.19,127.79,131.90,130.87,"12,767,200"
632,"Apr 18, 2022",130.07,130.22,126.82,127.77,126.77,"10,571,000"
633,"Apr 14, 2022",132.81,133.59,130.35,130.47,129.45,"7,283,500"
634,"Apr 13, 2022",131.05,132.89,130.75,132.35,131.31,"7,694,500"
635,"Apr 12, 2022",131.81,133.21,130.15,130.84,129.82,"7,885,600"
636,"Apr 11, 2022",130.04,132.43,130.04,130.65,129.63,"9,915,300"
637,"Apr 8, 2022",132.00,133.12,130.63,131.87,130.84,"6,702,000"
638,"Apr 7, 2022",133.01,133.21,130.02,131.87,130.84,"9,858,700"
639,"Apr 6, 2022",133.75,133.93,130.81,132.57,131.53,"11,679,700"
640,"Apr 5, 2022",137.74,139.20,135.13,135.62,134.56,"8,694,100"
641,"Apr 4, 2022",136.97,139.26,136.89,138.58,137.50,"8,174,600"
642,"Apr 1, 2022",137.34,138.10,135.53,137.00,135.93,"10,341,000"
643,"Mar 31, 2022",140.14,140.88,137.11,137.16,136.09,"12,306,500"
644,"Mar 30, 2022",141.31,143.27,140.08,140.96,139.86,"7,922,400"
645,"Mar 29, 2022",140.96,144.46,140.96,142.38,141.27,"11,280,700"
646,"Mar 28, 2022",138.88,139.63,136.28,138.72,137.63,"8,456,100"
